	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
10	3.399958895206366e-06	1.3998661552391476e-06	1.3254099235654934e-12	1.0403714119010093e-12	8.999917308131912e-08	7.700059645826223e-13	5.204753752586395e-14	2.6613888197798453e-17	5.160984236048818e-17	8.296867013057099e-13	2.4992066955536026e-09	3.833037553156518e-12	2.2257459101832705e-14	1.6709609721755536e-15	4.786955051044363e-15	1.2655398086023299e-14	3.839748742206222e-15	2.9206522358448824e-13	1.9982769143325866e-08	9.966936126213043e-09	6.993969200164052e-10	5.249334322212681e-13	7.806832764280569e-14	7.806832764280569e-14	1.2889356048826338e-10	1.6999938839772243e-11	1.5999271669677454e-07	5.094285242228657e-12	1.1482489458500002e-12	5.012392228121406e-13	1.2545992281891717e-13	1.0545791154119048e-13	9.251106682702016e-11	3.886245477860419e-11
11	3.3999361418495384e-06	1.3998039073402288e-06	1.4638306642936364e-12	1.287725322460466e-12	8.999911882409456e-08	8.151680854922374e-13	6.155386673504122e-14	3.8250228385250156e-17	7.421920233829965e-17	7.351870793556773e-13	2.4991067047708927e-09	3.9122126135652946e-12	2.0189743666068542e-14	1.7814778014702335e-15	4.3414837951553754e-15	1.14784717653956e-14	3.482795842609841e-15	3.113263342083277e-13	1.9978674746929527e-08	9.962121083146972e-09	6.992536161425333e-10	6.412689775917251e-13	1.0500241044409589e-13	1.0500241044409589e-13	1.3361410393238386e-10	2.1020665307504417e-11	1.5999223149509514e-07	5.2209526410249795e-12	1.3346337849958495e-12	5.819688948983763e-13	1.654863779072816e-13	1.3910138506100892e-13	1.3202954638932707e-10	6.117245601022613e-11
12	3.399905264653209e-06	1.3997251330165376e-06	1.5884301257341801e-12	1.5561313480685881e-12	8.999906924817262e-08	8.551062892974162e-13	7.152586069610659e-14	5.27522263920137e-17	1.0241004440500886e-16	6.599586728388145e-13	2.4990074207673384e-09	3.97320655295525e-12	1.8441422653284198e-14	1.882423622020523e-15	3.964515127485524e-15	1.0482862574847016e-14	3.180788987577031e-15	3.2888276124071964e-13	1.9974232844591142e-08	9.95725690526021e-09	6.990981495606899e-10	7.645794463915171e-13	1.3711583064772047e-13	1.3711583064772047e-13	1.384030534126276e-10	2.5381194636171986e-11	1.5999178630394879e-07	5.297635476042474e-12	1.523754508253529e-12	6.636964714204051e-13	2.0970011859464246e-13	1.7626065409150862e-13	1.7996410868326477e-10	9.15820526512791e-11
13	3.399864873057469e-06	1.3996286037717485e-06	1.699383570351157e-12	1.8432824894397826e-12	8.999902356026961e-08	8.906694727329573e-13	8.191246245628293e-14	7.031587261054029e-17	1.365662364170521e-16	6.000235283387234e-13	2.4989091766505774e-09	4.019757592755078e-12	1.698799818708892e-14	1.9754125481049753e-15	3.650913097932384e-15	9.65484640882633e-15	2.9295906908620875e-15	3.450201179733823e-13	1.996948181545552e-08	9.952375470835062e-09	6.989318635409431e-10	8.932939563681721e-13	1.746356205796118e-13	1.746356205796118e-13	1.4322455269327547e-10	3.004477389298234e-11	1.5999137375535761e-07	5.335079867013756e-12	1.7142097711471186e-12	7.458032314487885e-13	2.572187842621415e-13	2.1619186723585046e-13	2.3615180792814237e-10	1.3148556239647427e-10
14	3.3998136442532345e-06	1.3995133985105548e-06	1.7975611588540735e-12	2.1470185820019234e-12	8.999898105211215e-08	9.22614324965679e-13	9.267143309549612e-14	9.109371321214309e-17	1.7698678551061335e-16	5.522203963392564e-13	2.4988121854403e-09	4.0548306783184265e-12	1.579830115882488e-14	2.0618880587650422e-15	3.394049306478586e-15	8.976816414171278e-15	2.7238758037090425e-15	3.5999399460036615e-13	1.996445758309355e-08	9.947500809680897e-09	6.987560154082741e-10	1.025987544160695e-12	2.1772896706632464e-13	2.1772896706632464e-13	1.4805141071543934e-10	3.497699471520583e-11	1.5999098720763618e-07	5.3427421686065255e-12	1.904935765301523e-12	8.278205650993178e-13	3.0722041011396785e-13	2.582017811299925e-13	3.0018964882521464e-10	1.8220905909811098e-10
15	3.3997503513614705e-06	1.3993788585214054e-06	1.8843227279175857e-12	2.4654090517729533e-12	8.999894110462949e-08	9.51601168260668e-13	1.0376822803515066e-13	1.152003641352636e-16	2.238965231881745e-16	5.140377006901296e-13	2.498716563923e-09	4.0807766996081325e-12	1.4839382160692415e-14	2.143113248705375e-15	3.186877351051128e-15	8.430099055741291e-15	2.5579894120337805e-15	3.740281384735122e-13	1.9959192245983022e-08	9.942650209581127e-09	6.985717286094056e-10	1.1614212700947265e-12	2.665110236121594e-13	2.665110236121594e-13	1.5286382811956132e-10	4.014705176838987e-11	1.5999062079162303e-07	5.328701021963375e-12	2.0951570444644565e-12	9.094079385266089e-13	3.590037066103672e-13	3.0169854197718396e-13	3.715078871801788e-10	2.449821610930345e-10
16	3.39967387928542e-06	1.3992245303195162e-06	1.9613419851498996e-12	2.7968059637670123e-12	8.999890318503688e-08	9.781973376405473e-13	1.1517491283388937e-13	1.4271912844243143e-16	2.7745897498972727e-16	4.834806629447458e-13	2.4986223533422362e-09	4.099459102604911e-12	1.407924457080405e-14	2.2201760399521832e-15	3.0225345551370624e-15	7.996529774259286e-15	2.4264270967967005e-15	3.87315322413392e-13	1.9953713202377104e-08	9.9378353281174e-09	6.983799620831985e-10	1.2985640970711623e-12	3.210536416267743e-13	3.210536416267743e-13	1.5764815254554212e-10	4.552855805319856e-11	1.5999026939123418e-07	5.299683828767919e-12	2.28433829378463e-12	9.903313353503984e-13	4.1202052476039954e-13	3.462190449373014e-13	4.4944313825530536e-10	3.2092217523475265e-10
17	3.39958322946997e-06	1.3990501047446346e-06	2.0304644592754835e-12	3.1398730628072012e-12	8.999886684022501e-08	1.0028844543200814e-12	1.2686916382757668e-13	1.7370900567751674e-16	3.3779001905153524e-16	4.589655379302523e-13	2.4985295370975445e-09	4.1123545419379065e-12	1.3488273218882886e-14	2.2940022143851983e-15	2.894657824961771e-15	7.659278655816579e-15	2.32408683890832e-15	4.000196213788837e-13	1.9948042674338955e-08	9.933063239303377e-09	6.981814936018632e-10	1.4366004786152646e-12	3.813944204966157e-13	3.813944204966157e-13	1.623957262345519e-10	5.1100002391124596e-11	1.5998992858930363e-07	5.2611638071239835e-12	2.4721395614088686e-12	1.0704432810766506e-12	4.65885883454011e-13	3.914373864673848e-13	5.333041262156734e-10	4.110293542414244e-10
18	3.3994775154912847e-06	1.3988553582980138e-06	2.0935996793875244e-12	3.493596587585687e-12	8.999883168849713e-08	1.0260674179191603e-12	1.3883337361657496e-13	2.0821160637552213e-16	4.0497137630199353e-16	4.3923540559012417e-13	2.49843805561737e-09	4.120632868420012e-12	1.3039882569008687e-14	2.3653719950920163e-15	2.7975283607956863e-15	7.403227208296242e-15	2.246384224894067e-15	4.122793316317745e-13	1.9942197534493077e-08	9.928337375143636e-09	6.979769137072575e-10	1.5749274731594638e-12	4.47545636600174e-13	4.47545636600174e-13	1.6710186026195242e-10	5.684493366529705e-11	1.5998959459727396e-07	5.217495590810002e-12	2.658376328205789e-12	1.1496650509981538e-12	5.203720069295239e-13	4.3715983469672997e-13	6.224260088293709e-10	5.161913370552793e-10
19	3.399355951657667e-06	1.3986401004110732e-06	2.152645210458008e-12	3.857283238826082e-12	8.999879741085348e-08	1.0480838433655518e-12	1.510538665562702e-13	2.462576743723738e-16	4.790633458319933e-16	4.23293122897953e-13	2.4983478186164134e-09	4.1252206683358106e-12	1.2710705759968914e-14	2.4349376633221336e-15	2.7261155891756824e-15	7.215080915864045e-15	2.1892871709063584e-15	4.2421008166699694e-13	1.9936189345845436e-08	9.923658344132888e-09	6.977666271045902e-10	1.7131448187911612e-12	5.195027555983378e-13	5.195027555983378e-13	1.7176494899000682e-10	6.275195017537154e-11	1.5998926417969377e-07	5.172066535540991e-12	2.84298497652403e-12	1.2279713019195647e-12	5.753925006331217e-13	4.833114785583023e-13	7.162117636841431e-10	6.371945853151625e-10
20	3.3992178367492505e-06	1.3984041284464412e-06	2.209438418129584e-12	4.2305499858427695e-12	8.999876374250611e-08	1.0692132199002105e-12	1.6352022099018861e-13	2.878730674985612e-16	5.601164889355173e-16	4.103479467337955e-13	2.498258714998555e-09	4.126851714800937e-12	1.2480521488225842e-14	2.5032407759616485e-15	2.676063452762446e-15	7.083330776986069e-15	2.149304628143838e-15	4.359078773431856e-13	1.9930024536751022e-08	9.919024623635618e-09	6.975508587862857e-10	1.851040869966913e-12	5.972523541908265e-13	5.972523541908265e-13	1.7638572431111192e-10	6.881456271090294e-11	1.5998893457981167e-07	5.127448231254722e-12	3.0259936657110192e-12	1.3053771241016946e-12	6.309817218741081e-13	5.299188161993525e-13	8.141609627014906e-10	7.747406836375149e-10
21	3.3990625347765963e-06	1.3981471908384005e-06	2.2657310635889826e-12	4.613309568463634e-12	8.99987304649912e-08	1.0896854065380688e-12	1.7622469047585772e-13	3.330841550301089e-16	6.481821769262928e-16	3.9977305244292735e-13	2.498170620701214e-09	4.1261070091567775e-12	1.2332039328758019e-14	2.5707282084851853e-15	2.643645468178549e-15	6.998133132765476e-15	2.1234503695744373e-15	4.474519418925315e-13	1.9923704646982018e-08	9.914433132561468e-09	6.973296626443705e-10	1.9885767144038896e-12	6.807793748934575e-13	6.807793748934575e-13	1.809666404909715e-10	7.503098852576029e-11	1.599886034496951e-07	5.085538474017625e-12	3.2074982742510785e-12	1.3819273568933135e-12	6.872730699886182e-13	5.770914222312034e-13	9.158874094019623e-10	9.294656201437475e-10
22	3.39888945429351e-06	1.3978689578630668e-06	2.3231818124999827e-12	5.005754720802396e-12	8.999869739905335e-08	1.1096882831338977e-12	1.8916171415053027e-13	3.819226636298854e-16	7.433220620994393e-16	3.910717371097048e-13	2.4980834047892847e-09	4.123446546236455e-12	1.2250617011641682e-14	2.6377666507233406e-15	2.6257046558947903e-15	6.951150041820666e-15	2.109194723531878e-15	4.589072835702259e-13	1.9917226594744364e-08	9.909879696127093e-09	6.971029308160527e-10	2.125870228000172e-12	7.700737112212476e-13	7.700737112212476e-13	1.8551137561001333e-10	8.140392185007689e-11	1.5998826878655017e-07	5.0476882913930255e-12	3.387642875377696e-12	1.4576879271445037e-12	7.444786461677844e-13	6.250047593881535e-13	1.021127686226235e-09	1.1019605094147583e-09
23	3.3986980274287396e-06	1.3975689990066215e-06	2.3833622213672806e-12	5.4083433936065505e-12	8.999866439836035e-08	1.1293744992253929e-12	2.0232750571352224e-13	4.3443004983244183e-16	8.456166224797271e-16	3.838505443598531e-13	2.497996934098766e-09	4.1192345032217184e-12	1.2223954008913998e-14	2.7046554255643283e-15	2.619588063576976e-15	6.935375703845541e-15	2.1044120199166693e-15	4.703269671966099e-13	1.9910582927014157e-08	9.905359416942036e-09	6.968704024454954e-10	2.263181333987738e-12	8.651361738443688e-13	8.651361738443688e-13	1.900244336023208e-10	8.794031599540974e-11	1.5998792887585625e-07	5.014811717069252e-12	3.5666041307033474e-12	1.5327389340368488e-12	8.028716790447203e-13	6.738853113860745e-13	1.1297428108761205e-09	1.2927925915764063e-09
24	3.3984876894506773e-06	1.3972467656704237e-06	2.4477725086202584e-12	5.821786627609461e-12	8.999863134403827e-08	1.148867334966637e-12	2.1571971067118207e-13	4.906615037933362e-16	9.551729836870563e-16	3.777979038314283e-13	2.497911076707337e-09	4.113759205422534e-12	1.2241787612312287e-14	2.7716376440317113e-15	2.623081628100967e-15	6.9449639954261766e-15	2.1073283374436148e-15	4.817540915287224e-13	1.9903762025982125e-08	9.900866967140673e-09	6.966316709093742e-10	2.400899331513845e-12	9.659839246242237e-13	9.659839246242237e-13	1.9451083076315537e-10	9.465120313207702e-11	1.5998758224129452e-07	4.987478083643838e-12	3.744578978088541e-12	1.6071692011339522e-12	8.627723310101345e-13	7.239985547856736e-13	1.2417150795159481e-09	1.5025256923697978e-09
25	3.3982578593743325e-06	1.3969015779181626e-06	2.5178642510893144e-12	6.2470402466412405e-12	8.99985981399785e-08	1.1682657288084997e-12	2.293371221289754e-13	5.506897025223456e-16	1.0721322480302371e-15	3.726671625799093e-13	2.4978257044775325e-09	4.1072489459675625e-12	1.2295606300664873e-14	2.8389097912151647e-15	2.6343486319625445e-15	6.975065645492224e-15	2.116472150960846e-15	4.932234889322321e-13	1.9896748252461676e-08	9.896396815556624e-09	6.963861888361585e-10	2.5395328529604974e-12	1.0726554889302254e-12	1.0726554889302254e-12	1.98975851605953e-10	1.0155157071439847e-10	1.5998722760108546e-07	4.965987871192122e-12	3.921775026942006e-12	1.6810720335349033e-12	9.24536977498186e-13	7.756398464255042e-13	1.3571419031305925e-09	1.7317396343632182e-09
26	3.398007921870975e-06	1.3965326140530508e-06	2.595067955837315e-12	6.685301192160779e-12	8.999856470884823e-08	1.187648547038937e-12	2.431794462912753e-13	6.146084363797244e-16	1.196676572056547e-15	3.682631125300854e-13	2.4977406948829523e-09	4.099884516009131e-12	1.2378388056581195e-14	2.906629879493578e-15	2.6518734484619847e-15	7.021679478311389e-15	2.130629230107971e-15	5.047631713678265e-13	1.9889522012909587e-08	9.891943402551047e-09	6.961332704518355e-10	2.679702792145664e-12	1.1852154710103085e-12	1.1852154710103085e-12	2.034248605614805e-10	1.0866030830940051e-10	1.5998686383015398e-07	4.950433827380174e-12	4.098403135332026e-12	1.754541945679747e-12	9.885507406397909e-13	8.291280403713656e-13	1.476228111138724e-09	1.9810483386228633e-09
27	3.397737210548281e-06	1.3961389019537441e-06	2.680824181522415e-12	7.138009095995037e-12	8.999853098872807e-08	1.2070781783884215e-12	2.5724710979930037e-13	6.825362342079197e-16	1.3290362370273164e-15	3.6443129933004897e-13	2.497655932292906e-09	4.0918091263750105e-12	1.2484366836098422e-14	2.9749243230605676e-15	2.6744112952625883e-15	7.081519592842762e-15	2.1488023616070305e-15	5.163955498860682e-13	1.9882059740475013e-08	9.887501273440852e-09	6.958720909166252e-10	2.8221384052358883e-12	1.3037591056674609e-12	1.3037591056674609e-12	2.0786315785847425e-10	1.1600023510259952e-10	1.599864899274513e-07	4.940749346861756e-12	4.2746717141999945e-12	1.8276721572077785e-12	1.0552229045522068e-12	8.848015178363902e-13	1.5992778625850032e-09	2.251116548876265e-09
28	3.3974449925270976e-06	1.395719311256607e-06	2.776617500210741e-12	7.606853567240523e-12	8.999849693029939e-08	1.226603537441203e-12	2.7154110201333343e-13	7.546201129831716e-16	1.4694969578236222e-15	3.6104954280257624e-13	2.4975713088584506e-09	4.08313626164906e-12	1.260882765655274e-14	3.0438936903397758e-15	2.7009441163798638e-15	7.151898773838519e-15	2.1701759884381055e-15	5.281384553228139e-13	1.9874333782540736e-08	9.883065179769615e-09	6.956016823889254e-10	2.9676767092611734e-12	1.4284167847423826e-12	1.4284167847423826e-12	2.12295869773184e-10	1.2359821639568114e-10	1.5998610498773753e-07	4.9367461103187576e-12	4.45078237534347e-12	1.90055268622629e-12	1.1249847912971367e-12	9.430162722891886e-13	1.7266870040884471e-09	2.5426752519654364e-09
29	3.3971304541418786e-06	1.3952725456248192e-06	2.8840131023413377e-12	8.093787634728902e-12	8.999846249450747e-08	1.2462625566719064e-12	2.8606284627506805e-13	8.31039579341168e-16	1.6184076786168358e-15	3.5802121492488205e-13	2.4974867251141592e-09	4.073955896238285e-12	1.2747929139730725e-14	3.113617484536216e-15	2.7306423555229506e-15	7.230627493538581e-15	2.1940855738902697e-15	5.400059867896132e-13	1.9866312187852066e-08	9.878630156064502e-09	6.953209265748219e-10	3.1172652768722294e-12	1.5593587010476174e-12	1.5593587010476174e-12	2.1672786515041839e-10	1.3148537674916618e-10	1.599857081771426e-07	4.93814284577255e-12	4.626926606309257e-12	1.9732688990509556e-12	1.1982896932994907e-12	1.0041457054715647e-12	1.8589364613211507e-09	2.8565359674177177e-09
30	3.3967926875265183e-06	1.3947971344785803e-06	3.0046962708913973e-12	8.601047823187262e-12	8.999842765063213e-08	1.2660842405563783e-12	3.0081409504120157e-13	9.120110141929356e-16	1.776189111084996e-15	3.5526991371430054e-13	2.497402090385665e-09	4.064339413326348e-12	1.2898551440141796e-14	3.184158091256473e-15	2.762832183962317e-15	7.31592733980727e-15	2.219991339040883e-15	5.520092125651413e-13	1.9857958385799008e-08	9.874191578298415e-09	6.950285435029648e-10	3.271968539785997e-12	1.6967997571236149e-12	1.6967997571236149e-12	2.211636916152961e-10	1.3969741785808935e-10	1.599852987118581e-07	4.944586862683835e-12	4.803283214250496e-12	2.045900401769533e-12	1.2756145098686765e-12	1.0685818330387826e-12	1.9965870513009027e-09	3.193604144192215e-09
31	3.3964306778072944e-06	1.3942914236697888e-06	3.140515308670372e-12	9.131181438096797e-12	8.99983923747043e-08	1.2860903476809495e-12	3.1579684454682067e-13	9.977925789483201e-16	1.9433432850726856e-15	3.527352452026613e-13	2.4973173230729477e-09	4.054343497115288e-12	1.3058167048153133e-14	3.255564018401964e-15	2.796967648328057e-15	7.406357451507849e-15	2.2474559443037557e-15	5.641567455713549e-13	1.9849230748918575e-08	9.869745209053103e-09	6.947230762121496e-10	3.4329777591506767e-12	1.84100489283533e-12	1.84100489283533e-12	2.2560752619209532e-10	1.482750506252145e-10	1.599848758393563e-07	4.955669772558138e-12	4.980016331272407e-12	2.1185201814809628e-12	1.3574628022402147e-12	1.1367376539746252e-12	2.140275953282366e-09	3.5548919425286025e-09
32	3.3960432906025935e-06	1.3937535646682404e-06	3.293528819917794e-12	9.687081784305319e-12	8.999835664821441e-08	1.3062967589195341e-12	3.3101326533289244e-13	1.0886897934402766e-15	2.120464404016062e-15	3.50369484567959e-13	2.4972323508630757e-09	4.044013212732784e-12	1.3224731816567405e-14	3.3278725390328397e-15	2.832607171277128e-15	7.500752458394622e-15	2.2761256599748327e-15	5.764552130540096e-13	1.984008202734131e-08	9.865287233353907e-09	6.944028709569454e-10	3.6016248933447012e-12	1.9922949955121254e-12	1.9922949955121254e-12	2.3006313613065592e-10	1.5726455311274293e-10	1.5998443882158012e-07	4.970938578533486e-12	5.157273816016202e-12	2.191193923870599e-12	1.4443690507312641e-12	1.209050495219567e-12	2.290714969991771e-09	3.941530700668927e-09
33	3.3956292595190314e-06	1.3931815018864593e-06	3.466058548312906e-12	1.027203224379159e-11	8.999832045706527e-08	1.3267145820726325e-12	3.4646564555837787e-13	1.1850619522577903e-15	2.308251329678165e-15	3.4813493444185726e-13	2.497147110913176e-09	4.033384443686103e-12	1.3396593604449462e-14	3.4011118336366257e-15	2.869393846274886e-15	7.598170446326071e-15	2.3057145775759067e-15	5.889096375637761e-13	1.983045864077862e-08	9.860814288301492e-09	6.940660524272512e-10	3.779400689428769e-12	2.151053570037718e-12	2.151053570037718e-12	2.3453384663294457e-10	1.6671846906315054e-10	1.5998398691959012e-07	4.989903107514115e-12	5.335185921005613e-12	2.2639794492602952e-12	1.5369039621328618e-12	1.285986196100086e-12	2.4486906405057652e-09	4.35478339604727e-09
34	3.395187173330816e-06	1.3925729578098707e-06	3.660749281076104e-12	1.0889760389565874e-11	8.999828379072871e-08	1.3473510361645952e-12	3.6215634451969555e-13	1.2873295686522442e-15	2.507522064328238e-15	3.4600183581789626e-13	2.4970615500341354e-09	4.022485821423039e-12	1.3572416088023553e-14	3.475302714822814e-15	2.9070390003432442e-15	7.697849555850232e-15	2.335991440078629e-15	6.015237439599458e-13	1.9820299809735715e-08	9.85632348893494e-09	6.937104933407494e-10	3.967977442652415e-12	2.3177343649648e-12	2.3177343649648e-12	2.390225129008721e-10	1.7669646548910716e-10	1.5998351937919244e-07	5.012040579816769e-12	5.513864123686976e-12	2.3369262219045953e-12	1.6356807319404631e-12	1.3680440432436445e-12	2.615066223391361e-09	4.796057413024635e-09
35	3.3947154625302624e-06	1.3919254156217424e-06	3.880637664696653e-12	1.1544503620081722e-11	8.99982466415715e-08	1.3682101520326331e-12	3.780877542258741e-13	1.395983064409015e-15	2.7192306552567223e-15	3.4394671676581503e-13	2.4969756248973904e-09	4.011340253536766e-12	1.375111550471113e-14	3.5504600052328466e-15	2.945308544516019e-15	7.799171944214336e-15	2.36676870597102e-15	6.14300204992774e-13	1.9809536502884047e-08	9.851812452195053e-09	6.93333777600941e-10	4.16923700999533e-12	2.4928701753435637e-12	2.4928701753435637e-12	2.435314945217065e-10	1.8726637249799922e-10	1.599830354171002e-07	5.0367979656775284e-12	5.693400042308452e-12	2.4100748976168705e-12	1.741362213288387e-12	1.4557624046712269e-12	2.7907855467067304e-09	5.266917927861935e-09
